y,m,d,Tair,Prec,Pet,Qobs
1990,7,31,26.1,2.1,2.99,0.809
1990,8,1,24.7,19.6,2.7,1.938
1990,8,2,25.8,15.7,2.24,4.474
1990,8,3,24.8,4.7,2.79,4.155
1990,8,4,26.6,1.3,4.55,4.51
1990,8,5,26,0.9,3.89,3.124
1990,8,6,26.2,0,4.97,2.13
1990,8,7,26.6,0,5.34,1.427
1990,8,8,26.7,5.8,5.58,1.202
1990,8,9,24.8,4,3.83,1.374
1990,8,10,24.3,5.2,2.73,2.456
1990,8,11,26.2,0,4.6,3.017
1990,8,12,28,0,5.11,1.789
1990,8,13,28.6,0,5.13,1.768
1990,8,14,28.8,0.1,5.41,0.711
1990,8,15,27.8,0.2,5.18,1.015
1990,8,16,28.1,0,5.26,0.954
1990,8,17,28.9,0,5.45,0.696
1990,8,18,29.3,1.5,4.11,0.81
1990,8,19,26.8,6,3.5,1.075
1990,8,20,26.2,10.6,2.28,0.83
1990,8,21,25,20.5,2.14,9.046
1990,8,22,23.2,32.8,2,13.373
1990,8,23,21.1,25.6,1.78,11.377
1990,8,24,25.3,0.3,5,7.681
1990,8,25,25,3.5,2.87,3.702
1990,8,26,26.5,0,5.02,2.933
1990,8,27,26.6,0,5.42,2.297
1990,8,28,25.7,0,4.2,1.831
1990,8,29,26.1,0,4.65,1.488
1990,8,30,25,0,4.3,1.352
1990,8,31,25,8,2.79,1.55
1990,9,1,24.1,0,2.73,1.884
1990,9,2,23.8,0,3.34,1.677
1990,9,3,24.1,0,2.48,1.467
1990,9,4,26.2,0,3.38,1.429
1990,9,5,25.7,2.3,3.79,1.376
1990,9,6,25.1,0.8,3.52,1.748
1990,9,7,25,1.8,3.99,1.733
1990,9,8,24.9,2.4,2.58,1.757
1990,9,9,23.5,5.8,1.84,1.925
1990,9,10,23.8,25.9,1.92,6.599
1990,9,11,25,0.1,2.44,6.078
1990,9,12,25.2,16,2.8,3.43
1990,9,13,24.4,8.4,3.29,2.873
1990,9,14,24.4,6.2,2.78,2.833
1990,9,15,24.5,0.9,3.64,2.569
1990,9,16,24.4,6.8,3.5,2.395
1990,9,17,23.4,0,3.64,2.17
1990,9,18,21.1,0,3.82,1.914
1990,9,19,20.3,0,3.54,1.688
1990,9,20,20.8,1.6,1.71,1.78
1990,9,21,23.6,2.2,2.2,1.983
1990,9,22,24,8,1.83,2.395
1990,9,23,22.4,14.6,1.75,3.071
1990,9,24,21.2,4.1,1.7,4.07
1990,9,25,20.9,0,1.7,2.951
1990,9,26,22.8,0,2.43,2.313
1990,9,27,23.1,0,1.82,1.869
1990,9,28,23.1,0,3.33,1.972
1990,9,29,23.5,0.1,2.58,1.813
1990,9,30,23.3,0,1.85,1.795
1990,10,1,20.9,2.3,1.67,1.655
1990,10,2,18.2,2.5,1.51,1.617
1990,10,3,18.4,1.9,1.51,1.69
1990,10,4,21.5,0,3.3,1.528
1990,10,5,20.7,0,3.46,1.758
1990,10,6,18.7,0,3.05,1.425
1990,10,7,17.9,0,2.91,1.407
1990,10,8,18,0,3.3,1.254
1990,10,9,17.2,0,3.05,1.467
1990,10,10,16.1,0,2.27,1.392
1990,10,11,17.6,0,3.14,1.198
1990,10,12,18.1,0,3.02,1.303
1990,10,13,18.4,0,2.65,1.12
1990,10,14,17.7,0,1.72,1.285
1990,10,15,18,0,2.83,1.215
1990,10,16,16.1,0,2.91,1.148
1990,10,17,16.2,0,2.75,1.133
1990,10,18,17.7,0,2.74,1.177
1990,10,19,18.2,0.1,1.69,1.36
1990,10,20,20.1,0,2.77,1.157
1990,10,21,18.4,9.9,1.35,1.269
1990,10,22,20.1,3.2,1.39,1.546
1990,10,23,19.6,35.5,1.36,3.14
1990,10,24,17.8,9.7,1.27,4.898
1990,10,25,15.3,0,2.61,2.748
1990,10,26,12.2,0,2.21,1.952
1990,10,27,13.2,0,2.04,1.512
1990,10,28,13.3,0.6,1.14,1.432
1990,10,29,15.6,0.2,1.19,1.374
1990,10,30,15.8,0,2.19,1.392
1990,10,31,16.4,0.1,1.32,1.013
1990,11,1,18,0.1,2.07,1.438
1990,11,2,16.8,8.3,1.28,1.586
1990,11,3,17.7,0.1,1.92,1.99
1990,11,4,15.9,0,1.93,1.218
1990,11,5,16.6,0,2.1,1.334
1990,11,6,16.7,0,1.71,1.137
1990,11,7,16.6,1.6,1.19,1.429
1990,11,8,20.4,0.3,1.61,1.148
1990,11,9,12.8,29.3,1.08,2.703
1990,11,10,10.4,0.4,1.78,2.672
1990,11,11,9.4,0,1.64,1.459
1990,11,12,10.3,0,1.7,1.432
1990,11,13,11.7,0,1.84,1.376
1990,11,14,12.8,0,1.83,1.396
1990,11,15,11.5,0,1.01,1.158
1990,11,16,14.4,1.8,1.02,1.577
1990,11,17,17.1,10,1.09,1.345
1990,11,18,18.8,1.2,1.33,1.554
1990,11,19,20.6,0,1.83,1.08
1990,11,20,17.1,0,1.11,0.95
1990,11,21,12.3,0.1,1.39,1.001
1990,11,22,10.9,0,1.58,0.97
1990,11,23,11.3,0,1.57,1.095
1990,11,24,11.7,0,1.38,0.91
1990,11,25,11.9,0,1.45,1.282
1990,11,26,11.9,0,1.17,0.743
1990,11,27,14.1,0,1.49,1.336
1990,11,28,13.2,0,1.52,0.952
1990,11,29,10.7,0,1.41,1.071
1990,11,30,9.9,0,1.46,0.934
1990,12,1,4.2,0,1.88,0.952
1990,12,2,2.6,0,1.07,0.999
1990,12,3,4.6,0,1.34,1.124
1990,12,4,5.6,0,1.31,1.079
1990,12,5,5.6,0,1.29,0.937
1990,12,6,6.1,0,1.33,0.981
1990,12,7,8.2,0,1.42,1.196
1990,12,8,11.2,0,1.56,0.769
1990,12,9,11.4,0,1.56,1.061
1990,12,10,10.9,0,1.56,0.959
1990,12,11,10.8,0,1.51,1.068
1990,12,12,10.7,0,1.2,0.847
1990,12,13,9.5,5.8,0.8,1.129
1990,12,14,9.3,1.2,0.9,1.401
1990,12,15,8.9,0.1,0.81,0.529
1990,12,16,12.3,0,0.87,1.169
1990,12,17,10.7,0,0.83,0.97
1990,12,18,10.2,0,1.07,0.861
1990,12,19,12,0.1,0.89,0.868
1990,12,20,8.2,2.7,0.95,0.905
1990,12,21,5,0,0.99,0.703
1990,12,22,6.3,0,1.23,0.925
1990,12,23,5.7,0,1.19,0.868
1990,12,24,7.5,0,1.13,0.852
1990,12,25,7.4,0.7,0.89,0.557
1990,12,26,10.1,0.1,1.28,0.758
1990,12,27,9,0,0.8,0.834
1990,12,28,8,2.3,0.77,0.509
1990,12,29,12.2,0.8,1.09,0.91
1990,12,30,12.8,0.4,0.91,0.698
1990,12,31,12.9,1,0.91,0.683
1991,1,1,7.2,0,0.83,0.856
1991,1,2,7.5,0.1,0.79,1.05
1991,1,3,5.2,0.8,0.72,0.571
1991,1,4,4.1,7.9,0.59,1.238
1991,1,5,3.3,7.6,0.68,1.013
1991,1,6,4.1,3.9,0.69,1.042
1991,1,7,6.9,0.5,0.78,1.061
1991,1,8,4.2,0.1,0.71,1.068
1991,1,9,4.5,0,1.04,1.019
1991,1,10,6.5,7.7,0.74,1.086
1991,1,11,4.9,6.5,0.92,1.318
1991,1,12,5.1,0,1.26,1.035
1991,1,13,7.3,0.2,0.86,1.046
1991,1,14,6.3,12.6,0.74,1.334
1991,1,15,4.2,0.1,1.11,1.405
1991,1,16,6.4,0,0.9,1.215
1991,1,17,8.9,6.7,0.86,1.467
1991,1,18,7.8,19.5,0.75,1.189
1991,1,19,8,22.7,0.82,2.91
1991,1,20,11.7,0,1.2,2.378
1991,1,21,11.9,0.1,1.03,1.523
1991,1,22,9.6,0.1,1.03,1.383
1991,1,23,10.6,4.3,0.94,1.309
1991,1,24,7.6,1.5,0.84,1.03
1991,1,25,5.4,2.6,0.74,1.352
1991,1,26,4.9,11.9,0.78,1.637
1991,1,27,7.7,0.2,0.88,1.39
1991,1,28,9.5,0.1,0.97,1.3
1991,1,29,8.1,0.1,0.97,1.407
1991,1,30,9.5,0,1.22,1.173
1991,1,31,5.6,0.1,0.81,1.169
1991,2,1,3.6,5.3,0.76,1.117
1991,2,2,6,0,1.38,1.358
1991,2,3,6,3,0.84,0.99
1991,2,4,6.1,0,0.96,0.888
1991,2,5,9.6,0,1.66,1.09
1991,2,6,9.9,0.7,1.04,1.167
1991,2,7,12.7,0,1.93,1.061
1991,2,8,13,0,1.72,0.732
1991,2,9,14.6,0,2.1,0.714
1991,2,10,14.8,1.6,1.74,0.627
1991,2,11,13.6,0,1.81,0.558
1991,2,12,14.6,0.5,1.43,0.642
1991,2,13,13.4,14.4,1.14,0.934
1991,2,14,9.4,3,1.25,1.046
1991,2,15,7.8,2.8,1.23,1.068
1991,2,16,7.7,0.1,1.21,0.861
1991,2,17,8.9,1,1.07,0.901
1991,2,18,9.6,0.6,1.09,0.852
1991,2,19,5.9,6.7,0.86,1.055
1991,2,20,5.3,1.6,1.76,1.137
1991,2,21,5.3,0,1.88,1.004
1991,2,22,7.1,0,2.12,0.859
1991,2,23,6.2,0,2.22,0.828
1991,2,24,7.1,0,2.2,0.827
1991,2,25,8.9,0.2,1.17,1.102
1991,2,26,9.3,3.2,1.32,0.896
1991,2,27,14.4,5.9,1.41,0.979
1991,2,28,17.9,0.1,1.81,1.033
1991,3,1,6.5,0.6,1.31,1.015
1991,3,2,5.1,25.6,0.97,2.049
1991,3,3,7.6,20.6,1.12,3.76
1991,3,4,11.6,26.6,1.21,12.617
1991,3,5,14.5,24.6,1.3,7.168
1991,3,6,18,0.3,2.53,3.881
1991,3,7,19.5,0,3.38,2.721
1991,3,8,17.4,0.4,3.03,2.105
1991,3,9,15.9,2.8,2.24,1.816
1991,3,10,19.6,0.1,3.27,2.059
1991,3,11,11.6,0.1,1.52,1.795
1991,3,12,7.9,5.2,1.21,1.539
1991,3,13,10.4,0.4,1.34,1.657
1991,3,14,9.7,21.4,1.18,1.931
1991,3,15,9.8,3.7,1.18,1.853
1991,3,16,8.9,0.1,1.7,1.597
1991,3,17,9.3,1.2,1.31,1.548
1991,3,18,11.1,3.2,1.37,1.626
1991,3,19,16.1,0,2.34,1.693
1991,3,20,20.3,3.3,3.37,1.55
1991,3,21,17.2,55.8,1.51,10.362
1991,3,22,8.5,18.8,1.49,20.083
1991,3,23,10.7,0.4,1.39,5.921
1991,3,24,14.1,16.7,1.52,5.274
1991,3,25,15.3,0.4,1.52,4.13
1991,3,26,19.1,0.1,2.49,3.176
1991,3,27,12.1,53.4,1.47,6.287
1991,3,28,8.3,45.9,1.3,17.309
1991,3,29,9.4,21.5,1.27,11.325
1991,3,30,8.2,51,1.28,30.314
1991,3,31,7,20.7,1.12,26.328
1991,4,1,7.5,0,2.16,6.519
1991,4,2,6.5,0,1.29,5.988
1991,4,3,8.9,0.1,1.4,4.659
1991,4,4,9.4,7.5,1.41,4.434
1991,4,5,13.7,0.3,1.61,4.519
1991,4,6,14.7,20.8,1.66,7.552
1991,4,7,14.5,0,3.05,5.419
1991,4,8,17.4,0.1,2.54,4.215
1991,4,9,22.2,17,2.27,5.904
1991,4,10,23.5,0.1,2.51,4.998
1991,4,11,24,0,2.83,4.086
1991,4,12,24.9,0,3.36,3.381
1991,4,13,20.4,0.1,2.37,2.964
1991,4,14,16.7,0,1.83,2.469
1991,4,15,19.8,7.7,3.32,2.587
1991,4,16,21.8,0.9,2.85,2.986
1991,4,17,24.5,0,4.07,2.511
1991,4,18,17,23.7,1.87,3
1991,4,19,11.5,3.5,1.52,4.257
1991,4,20,13.9,0.1,2.62,3.029
1991,4,21,14.5,0.2,2.46,2.748
1991,4,22,16.3,0,2.29,2.317
1991,4,23,17.4,0,4.13,2.038
1991,4,24,19.4,0,3.48,2.036
1991,4,25,20.9,1.4,2.91,2.362
1991,4,26,20.2,21.4,2,7.962
1991,4,27,19.7,0.2,2.52,4.09
1991,4,28,21.2,1.5,2.19,2.647
1991,4,29,20.9,1.9,2.11,2.647
1991,4,30,18.3,24.1,2.49,3.658
1991,5,1,15.8,22.9,1.8,8.47
1991,5,2,16.5,0.2,3.84,5.42
1991,5,3,15.5,0.6,1.95,4.238
1991,5,4,12.8,7.8,1.71,4.238
1991,5,5,16.8,10.3,1.78,4.552
1991,5,6,18.4,4.2,2.27,7.902
1991,5,7,15.7,32.8,1.75,6.392
1991,5,8,14.6,1.3,1.89,5.743
1991,5,9,15.8,5.8,1.84,4.148
1991,5,10,17.1,1.3,1.91,3.526
1991,5,11,19.3,5.5,2.24,3.666
1991,5,12,19.6,5.2,1.97,3.954
1991,5,13,20.5,6.3,2.18,3.729
1991,5,14,23.4,0.1,4.3,3.328
1991,5,15,23.6,0,4.64,2.973
1991,5,16,22.6,0,5.01,2.413
1991,5,17,20.7,0,4.92,2.266
1991,5,18,22.8,1.8,2.58,2.125
1991,5,19,25,3.1,3.19,1.987
1991,5,20,24.3,3.4,3.48,2.378
1991,5,21,25.9,0,5.14,2.184
1991,5,22,26.3,0,3.23,2.096
1991,5,23,26.8,0.7,4.32,1.771
1991,5,24,28.2,0,5.65,1.474
1991,5,25,28.6,0,5.89,1.133
1991,5,26,26.7,10.5,5.17,1.699
1991,5,27,24.3,4.8,3.51,2.246
1991,5,28,23.9,0,2.9,2.804
1991,5,29,24.2,1.2,3.43,2.754
1991,5,30,25,0.1,4.76,2.661
1991,5,31,25.4,0,5.33,2.016
1991,6,1,26.3,0,5.84,1.827
1991,6,2,27,0,5.78,1.662
1991,6,3,26.4,0.6,5.38,1.519
1991,6,4,27.5,0,5.37,1.588
1991,6,5,25.6,2.6,3.69,1.724
1991,6,6,22.5,15,3.23,3.317
1991,6,7,22.5,6.1,2.5,3.501
1991,6,8,23.1,13.9,2.25,4.006
1991,6,9,24,20.3,2.27,4.712
1991,6,10,24,25.5,2.25,4.13
1991,6,11,25.3,4,3.12,3.06
1991,6,12,26.1,2.8,3.38,2.91
1991,6,13,26.9,0,4.74,2.232
1991,6,14,27.1,0,4.7,2.116
1991,6,15,28.4,0,5.31,2.134
1991,6,16,27.6,0.1,5.07,1.592
1991,6,17,26.6,1.2,3.65,1.826
1991,6,18,27.1,0.2,5.41,1.695
1991,6,19,27,1.4,2.81,1.853
1991,6,20,25.6,1,2.42,2.085
1991,6,21,25.1,4,2.39,1.82
1991,6,22,25.5,0,4.11,1.534
1991,6,23,23.3,0,5.12,1.47
1991,6,24,23.9,0,4.64,1.198
1991,6,25,22.5,0,3.05,1.249
1991,6,26,21.7,0,2.14,0.899
1991,6,27,23.3,16.7,2.21,1.207
1991,6,28,25.6,0,3.03,1.262
1991,6,29,26.8,2.1,3.84,1.202
1991,6,30,27.4,0,5.11,1.195
1991,7,1,27.8,0,4.64,1.311
1991,7,2,28.1,0,5.55,1.097
1991,7,3,27.4,0,3.59,1.08
1991,7,4,28,0.9,3.8,1.017
1991,7,5,27.2,4.1,3.63,0.749
1991,7,6,28,0,5.11,1.184
1991,7,7,28.4,0,5.12,1.111
1991,7,8,29,0,6.09,0.767
1991,7,9,28.3,0,5.66,1.042
1991,7,10,26.9,0,5.32,0.578
1991,7,11,27.8,0,5.56,0.825
1991,7,12,27.2,0.1,5.87,1.064
1991,7,13,26.6,11.8,4.86,0.723
1991,7,14,27.9,0,5.31,0.731
1991,7,15,26.8,34.1,5.18,1.265
1991,7,16,28.3,0,5.65,1.013
1991,7,17,28.7,0,5.49,0.799
1991,7,18,29.3,0,6.12,0.886
1991,7,19,29,0,4.7,0.845
1991,7,20,28.1,0,3.52,0.605
1991,7,21,26.9,0.1,3.07,0.567
1991,7,22,28.2,0,5.81,0.439
1991,7,23,29.2,0,6.13,0.462
1991,7,24,28.6,0,4.64,0.658
1991,7,25,27.9,0,4.72,0.524
1991,7,26,29.2,0,6.27,0.658
1991,7,27,26.2,11,4.3,0.874
1991,7,28,27.2,0.1,4.26,0.767
1991,7,29,25.4,31.1,4.65,0.798
1991,7,30,27,0.6,3.72,0.95
1991,7,31,26.6,0.2,3.31,0.932
1991,8,1,28.3,1,4.6,1.151
1991,8,2,28.2,0,5.06,0.716
1991,8,3,28.6,0,5.6,0.631
1991,8,4,28.6,0,5.04,0.587
1991,8,5,28,0,5.41,0.682
1991,8,6,27.4,3,4.86,0.654
1991,8,7,27.4,0,4.28,0.546
1991,8,8,23.5,58.3,2.12,2.136
1991,8,9,25.4,0,4.04,2.955
1991,8,10,25.5,0,4.25,1.599
1991,8,11,23,30.4,2.12,5.39
1991,8,12,24.3,1.6,3.3,6.031
1991,8,13,26.5,1.1,4.61,2.888
1991,8,14,26.9,0,4.99,1.811
1991,8,15,26.9,0,4.72,1.381
1991,8,16,26.7,0,4.46,1.381
1991,8,17,26.5,0,4.76,1.097
1991,8,18,27,0,4.53,0.89
1991,8,19,25.7,3,2.44,0.917
1991,8,20,27.4,0.1,4.16,0.843
1991,8,21,26.2,0,3.68,1.104
1991,8,22,26.1,0,4.53,0.798
1991,8,23,24.2,0,4.6,1.148
1991,8,24,24.1,0,4.79,0.557
1991,8,25,25.3,0,3.99,0.787
1991,8,26,26,0.1,4.35,0.645
1991,8,27,26.7,0,3.98,0.609
1991,8,28,25.8,0.5,4.43,0.716
1991,8,29,25.1,0,4.44,0.745
1991,8,30,25.4,0,4.46,0.453
1991,8,31,27,0,4.97,0.776
1991,9,1,27.7,0,4.71,0.624
1991,9,2,27.7,0.9,4.53,0.56
1991,9,3,27.2,0,4.74,0.54
1991,9,4,26.9,0,3.89,0.598
1991,9,5,25.3,1.4,2.84,1.019
1991,9,6,23.9,12.6,1.94,1.438
1991,9,7,24.5,9.3,1.98,1.675
1991,9,8,26.3,0.1,3.32,1.682
1991,9,9,26.8,0.1,4.13,1.363
1991,9,10,26.5,0,4.42,1.264
1991,9,11,26.7,0,4.52,0.872
1991,9,12,24.4,0.4,2.69,0.97
1991,9,13,21.5,5.1,1.8,0.731
1991,9,14,22.8,0,4.28,1.03
1991,9,15,20.9,0,3.91,0.673
1991,9,16,20.5,0.2,1.73,0.761
1991,9,17,24,0.1,2.17,0.841
1991,9,18,23.8,0,3.18,0.705
1991,9,19,23.4,0,4.12,0.799
1991,9,20,21.3,0,4.06,0.625
1991,9,21,20,0,3.72,0.669
1991,9,22,20.6,0,3.84,0.616
1991,9,23,21.5,0,2.25,0.509
1991,9,24,23.9,0.4,2.51,0.638
1991,9,25,24.1,0.8,3.74,0.727
1991,9,26,22.4,0,2.91,0.654
1991,9,27,20.9,0,2.15,0.694
1991,9,28,19.3,1.4,1.62,0.361
1991,9,29,17.5,20.3,1.48,1.191
1991,9,30,20,0.3,1.76,0.838
1991,10,1,21.1,0,1.62,0.856
1991,10,2,23.7,0.6,1.74,1.008
1991,10,3,23.3,2.3,1.68,1.896
1991,10,4,18.1,26.7,1.59,2.826
1991,10,5,18.5,0.6,1.53,1.668
1991,10,6,18.8,0,1.83,1.351
1991,10,7,17.7,0,2.79,0.955
1991,10,8,16.9,0,2.88,1.162
1991,10,9,16.3,0,2.85,0.95
1991,10,10,17,0,2.71,0.669
1991,10,11,17.6,0,2.84,0.654
1991,10,12,19.1,0.5,1.82,0.687
1991,10,13,18.6,6.8,1.42,0.781
1991,10,14,17.5,15.2,1.34,1.195
1991,10,15,16.3,29.3,1.33,2.351
1991,10,16,17.4,27.5,1.34,5.308
1991,10,17,19.2,0.7,2.54,2.843
1991,10,18,18.4,0,2.32,1.606
1991,10,19,18.6,0,2.32,1.111
1991,10,20,17.8,0,2.71,1.013
1991,10,21,16.5,0.2,1.38,1.039
1991,10,22,17.8,0.2,1.46,1.14
1991,10,23,17.3,0.1,1.3,0.702
1991,10,24,16.6,0.1,1.5,0.999
1991,10,25,15.4,0,2.2,0.702
1991,10,26,15.3,0,2.26,0.712
1991,10,27,13.6,0,2.4,0.64
1991,10,28,9.3,0,1.97,0.796
1991,10,29,11.5,1.1,1.07,0.798
1991,10,30,13.6,0,2.23,0.789
1991,10,31,12.3,0,2.11,0.847
1991,11,1,12.9,0,1.34,0.54
1991,11,2,15,0,2.09,0.693
1991,11,3,12.6,0,2.13,0.555
1991,11,4,12.5,0,1.94,0.636
1991,11,5,15.2,0,1.63,0.605
1991,11,6,17,0,1.29,0.7
1991,11,7,16.7,5,1.15,0.809
1991,11,8,14.9,0,2.05,0.769
1991,11,9,14.5,0,1.41,0.732
1991,11,10,12.7,0,1.6,0.335
1991,11,11,9,0,1.66,0.769
1991,11,12,8.2,0,1.67,0.671
1991,11,13,9.7,0,1.78,0.682
1991,11,14,9.7,0,1.64,0.537
1991,11,15,8,0,1.55,0.444
1991,11,16,8.4,0,1.61,0.52
1991,11,17,9.6,0,1.54,0.586
1991,11,18,10,0,1.47,0.683
1991,11,19,10.5,0,1.52,0.459
1991,11,20,10.3,0,1.68,0.571
1991,11,21,11,0,1.54,0.903
1991,11,22,13.5,0,1.68,0.749
1991,11,23,14.6,1,1,0.892
1991,11,24,14.1,3.2,0.94,0.702
1991,11,25,9.8,14.3,0.8,1.157
1991,11,26,11,0,0.93,1.151
1991,11,27,9.7,7.1,0.83,0.861
1991,11,28,10.2,0.1,0.89,0.872
1991,11,29,10.4,1.3,0.87,0.712
1991,11,30,11.3,0,0.9,0.87
1991,12,1,12.5,0,0.97,0.546
1991,12,2,13.2,0,0.93,0.667
1991,12,3,12.4,0,1.49,0.758
1991,12,4,10.2,0,1.12,0.631
1991,12,5,11.5,0.5,1,0.627
1991,12,6,12.8,0,1.27,0.696
1991,12,7,12.2,0,1.24,0.781
1991,12,8,11.5,0,1.52,0.64
1991,12,9,10.2,0,1.37,0.986
1991,12,10,11.5,0.1,1.24,0.805
1991,12,11,10.7,0.6,0.94,0.62
1991,12,12,7.5,2.1,0.77,0.622
1991,12,13,6.2,0.2,0.74,0.553
1991,12,14,7,0,1.06,0.832
1991,12,15,7.9,0,1.19,1.126
1991,12,16,9.6,0,1.35,0.609
1991,12,17,10.8,0,1.31,0.306
1991,12,18,8.8,0,1.02,0.95
1991,12,19,8.3,0.1,0.77,0.673
1991,12,20,9,0,0.94,0.709
1991,12,21,10.1,0,0.97,0.99
1991,12,22,11.5,0,1.41,0.424
1991,12,23,14.6,0,1.35,0.785
1991,12,24,16.2,0,1.65,0.781
1991,12,25,7.6,0.1,1.11,0.515
1991,12,26,5.4,0,0.73,0.566
1991,12,27,0.1,13.7,0.55,0.723
1991,12,28,-3.9,9.3,0.74,0.934
1991,12,29,-4.8,0,0.84,0.852
1991,12,30,0.5,0.3,0.6,0.683
1991,12,31,3.8,6.6,0.7,0.722
1992,1,1,5.3,0.3,0.76,1.053
1992,1,2,6.4,0.1,0.76,1.191
1992,1,3,6.1,13.5,0.7,1.227
1992,1,4,5.7,3.7,0.7,1.479
1992,1,5,8.5,43.3,0.78,4.719
1992,1,6,6.9,0.1,0.85,3.167
1992,1,7,4.9,0,0.95,1.655
1992,1,8,4.2,3.2,0.69,1.552
1992,1,9,3.9,0,1.04,1.681
1992,1,10,5.9,0,0.85,0.725
1992,1,11,7.1,0,0.93,1.138
1992,1,12,7.8,0,1.14,1.186
1992,1,13,5.1,1.4,1.05,0.957
1992,1,14,1.5,0,1.16,0.725
1992,1,15,0.2,0,1.11,1.227
1992,1,16,2.1,0,1.28,0.892
1992,1,17,3,0,1.18,1.012
1992,1,18,4.4,0,1.26,0.649
1992,1,19,5.3,0,0.95,0.558
1992,1,20,4.2,3.8,0.87,0.74
1992,1,21,3.5,0,1,0.665
1992,1,22,4.5,0,1.26,0.41
1992,1,23,5.4,0,1.06,0.546
1992,1,24,6.4,0.1,1,0.482
1992,1,25,9.1,0.1,1.02,0.669
1992,1,26,9,0,1.6,0.745
1992,1,27,8.8,0,1.52,0.711
1992,1,28,10.3,0,1.72,0.502
1992,1,29,14.9,0,2.01,0.578
1992,1,30,14.5,0.1,1.9,0.783
1992,1,31,5.3,3.3,1.06,0.547
1992,2,1,4.2,0,1.3,0.734
1992,2,2,8.2,1,0.92,0.524
1992,2,3,8.6,5.3,0.9,0.705
1992,2,4,3.3,11.6,0.72,0.968
1992,2,5,3.8,10.8,0.83,1.149
1992,2,6,6,1.3,0.91,1.004
1992,2,7,5.6,46.1,0.82,4.13
1992,2,8,5.5,4.8,0.85,4.054
1992,2,9,4.4,23.6,0.82,3.87
1992,2,10,2.9,8.4,0.78,4.393
1992,2,11,3.8,16.5,0.83,4.592
1992,2,12,5.6,2.6,0.98,3.789
1992,2,13,8.2,0,1.57,2.688
1992,2,14,8.4,8.6,1.03,2.447
1992,2,15,8,13.9,1.03,3.624
1992,2,16,7.6,1.7,1.03,2.924
1992,2,17,8,4.1,1.08,2.618
1992,2,18,9.1,5.3,1.06,2.351
1992,2,19,8.2,38.2,0.89,5.293
1992,2,20,5.4,6.9,1.03,7.25
1992,2,21,6.2,0,1.01,3.682
1992,2,22,8.9,0,1.55,2.774
1992,2,23,9.4,0,2.45,2.342
1992,2,24,6.7,0,2.1,2.112
1992,2,25,6.8,0,1.67,2.13
1992,2,26,11.6,0,2.12,1.76
1992,2,27,13.7,0,2.08,1.726
1992,2,28,15.4,0,1.65,1.521
1992,2,29,17.4,7.4,1.57,1.873
1992,3,1,16.9,19.3,2.23,2.509
1992,3,2,15.8,39.7,1.49,6.146
1992,3,3,10.6,16.2,1.12,7.378
1992,3,4,6.1,32.8,0.83,10.567
1992,3,5,4.3,4.1,1.08,9.41
1992,3,6,5.3,0,1.2,4.704
1992,3,7,6.7,0.1,1.12,3.348
1992,3,8,7.9,0.6,1.17,2.727
1992,3,9,10,0.1,1.27,2.433
1992,3,10,12.7,0.1,1.38,2.226
1992,3,11,13.2,0,1.41,2.213
1992,3,12,12.9,30.5,1.38,3.843
1992,3,13,16.2,37.6,1.81,16.87
1992,3,14,18.4,1.8,2.67,6.294
1992,3,15,20.3,1.9,2.25,4.262
1992,3,16,16.5,0,2.33,3.156
1992,3,17,6.5,31.7,0.98,4.492
1992,3,18,5.1,18.2,1.08,5.426
1992,3,19,6.8,10.5,1.21,7.496
1992,3,20,9.9,17.1,1.27,9.45
1992,3,21,9.3,2.4,1.58,7.637
1992,3,22,9.2,14.6,1.22,7.159
1992,3,23,7.2,21.6,1.15,8.567
1992,3,24,7.1,32.6,1.16,14.818
1992,3,25,8.3,31.7,1.08,23.581
1992,3,26,6.2,25.6,1.14,24.838
1992,3,27,7,22.7,1.28,16.841
1992,3,28,7,40.6,1.13,29.399
1992,3,29,9.5,3.4,1.4,14.447
1992,3,30,10.5,29.5,1.3,11.863
1992,3,31,12.5,61,1.52,30.595
1992,4,1,14.4,1.5,1.89,15.38
1992,4,2,15,0.1,1.65,9.086
1992,4,3,14.1,9.3,1.53,8.575
1992,4,4,17.3,0,3.33,7.295
1992,4,5,16.5,0.1,2.25,6.363
1992,4,6,18.7,22.1,2.39,8.161
1992,4,7,18.9,0.1,3.23,6.113
1992,4,8,18.1,14.6,1.8,6.506
1992,4,9,18.4,28.1,1.98,12.891
1992,4,10,17.9,7,2.93,10.565
1992,4,11,14.3,9.5,1.89,7.565
1992,4,12,14.2,0,2.37,6.374
1992,4,13,14.8,0,2.4,5.348
1992,4,14,15,0,3.63,4.141
1992,4,15,16.2,0,3.58,3.468
1992,4,16,17,0,4.1,3.156
1992,4,17,18.5,0,4,3.131
1992,4,18,20.2,4.1,2.46,2.897
1992,4,19,20.3,5.9,2.66,4.644
1992,4,20,21.8,0,3.82,3.154
1992,4,21,20.8,33.4,2.63,9.8
1992,4,22,20.4,1.5,2.52,14.416
1992,4,23,22.3,0,3.79,5.54
1992,4,24,20.3,10.2,1.99,6.901
1992,4,25,20.7,46.6,2,10.281
1992,4,26,21.9,17.4,2.06,23.853
1992,4,27,22.2,23,2.39,14.88
1992,4,28,24.1,17.4,3.94,14.448
1992,4,29,23.6,10.6,4.03,6.911
1992,4,30,22.1,0.9,3.69,6.276
1992,5,1,21.8,37.5,2.43,8.223
